REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2016,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.4
2016,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,54.1
2016,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,45.9
2016,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,68.7
2016,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,31.3
2016,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,50
2016,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,41.7
2016,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,45.7
2016,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,54.3
2016,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.5
2016,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.5
2016,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,80.5
2016,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,19.5
2016,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,54.2
2016,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,45.8
2016,Alberta,Proportion d'emplois,Professions en gestion,Homme+,68.1
2016,Alberta,Proportion d'emplois,Professions en gestion,Femme+,31.9
2016,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,63.9
2016,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,36.1
2016,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,56.2
2016,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,43.8
2016,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.8
2016,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.2
2016,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.9
2016,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.1
2016,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,52.2
2016,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,47.8
2016,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,65
2016,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,35.1
2016,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,66.1
2016,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,33.9
2016,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52.9
2016,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47
2016,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.3
2016,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.7
2016,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.5
2016,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.5
2017,Canada,Proportion d'emplois,"Total, toutes les professions",Homme+,52.6
2017,Canada,Proportion d'emplois,"Total, toutes les professions",Femme+,47.4
2017,Canada,Proportion d'emplois,Professions en gestion,Homme+,65.4
2017,Canada,Proportion d'emplois,Professions en gestion,Femme+,34.6
2017,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,70.6
2017,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,29.5
2017,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52.2
2017,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47.8
2017,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,61.4
2017,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,38.6
2017,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.4
2017,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.6
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Homme+,49.6
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,50.4
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,61.8
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,38.2
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,55
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,45
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.7
2017,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.3
2017,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,50.9
2017,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,49.1
2017,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,64.5
2017,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,37.1
2017,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50
2017,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50
2017,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,50
2017,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,50
2017,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.7
2017,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.3
2017,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Homme+,49.9
2017,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Femme+,50.1
2017,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Homme+,63.4
2017,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Femme+,36.6
2017,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,41.3
2017,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,57.9
2017,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,64.8
2017,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,35.2
2017,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,87.5
2017,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,12.5
2017,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,50.9
2017,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,49.1
2017,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,63.7
2017,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,36.3
2017,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,51.8
2017,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47.1
2017,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,56.1
2017,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,43.9
2017,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,87.7
2017,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,12.3
2017,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,52.6
2017,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,47.4
2017,Québec,Proportion d'emplois,Professions en gestion,Homme+,66.7
2017,Québec,Proportion d'emplois,Professions en gestion,Femme+,33.3
2017,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,62.1
2017,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,37.9
2017,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,57.3
2017,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,42.7
2017,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62.3
2017,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,37.7
2017,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.4
2017,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.5
2017,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,52.6
2017,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,47.4
2017,Ontario,Proportion d'emplois,Professions en gestion,Homme+,64.4
2017,Ontario,Proportion d'emplois,Professions en gestion,Femme+,35.6
2017,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,74.2
2017,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,25.8
2017,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52
2017,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48
2017,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62.4
2017,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,37.6
2017,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.5
2017,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.5
2017,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,53.3
2017,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46.7
2017,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,70.1
2017,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,29.9
2017,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,55.6
2017,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,44.4
2017,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.6
2017,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.4
2017,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.7
2017,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.3
2017,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,54
2017,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,46
2017,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,68.4
2017,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,31.7
2017,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,42.1
2017,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,57.9
2017,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,44.2
2017,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,56.7
2017,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.6
2017,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,38.7
2017,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,80.2
2017,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,19.8
2017,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,54.1
2017,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,45.9
2017,Alberta,Proportion d'emplois,Professions en gestion,Homme+,67.5
2017,Alberta,Proportion d'emplois,Professions en gestion,Femme+,32.5
2017,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53.1
2017,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,46.7
2017,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62.2
2017,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,37.9
2017,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.3
2017,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.7
2017,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,52.1
2017,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,47.9
2017,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,62.9
2017,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,37.1
2017,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2017,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2017,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,44.8
2017,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,55.2
2017,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58
2017,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42
2017,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.8
2017,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.2
2018,Canada,Proportion d'emplois,"Total, toutes les professions",Homme+,52.7
2018,Canada,Proportion d'emplois,"Total, toutes les professions",Femme+,47.3
2018,Canada,Proportion d'emplois,Professions en gestion,Homme+,65.3
2018,Canada,Proportion d'emplois,Professions en gestion,Femme+,34.7
2018,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,67.3
2018,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,32.7
2018,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52
2018,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48
2018,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62
2018,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,38
2018,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.6
2018,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.4
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Homme+,50.7
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,49.3
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,55.6
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,44.4
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,44.4
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,53.3
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,48.1
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,51.9
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.4
2018,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.6
2018,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,50.7
2018,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,49.4
2018,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,64.5
2018,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,35.5
2018,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2018,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2018,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50
2018,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,57.1
2018,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,52.4
2018,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,47.6
2018,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,84
2018,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16
2018,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Homme+,50.5
2018,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Femme+,49.5
2018,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Homme+,60.1
2018,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Femme+,39.9
2018,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2018,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2018,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,44.1
2018,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,55.9
2018,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,54.9
2018,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,45.1
2018,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,84.7
2018,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.3
2018,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,50.9
2018,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,49.2
2018,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,65.2
2018,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,35.2
2018,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2018,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2018,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.7
2018,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.3
2018,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62.2
2018,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,37.8
2018,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,86.6
2018,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,13.4
2018,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,52.4
2018,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,47.6
2018,Québec,Proportion d'emplois,Professions en gestion,Homme+,64.2
2018,Québec,Proportion d'emplois,Professions en gestion,Femme+,35.7
2018,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,61.6
2018,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,39.7
2018,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,48.8
2018,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,51.2
2018,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,64.6
2018,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,35.4
2018,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,80.6
2018,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,19.4
2018,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,52.7
2018,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,47.3
2018,Ontario,Proportion d'emplois,Professions en gestion,Homme+,64.4
2018,Ontario,Proportion d'emplois,Professions en gestion,Femme+,35.6
2018,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,67.5
2018,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,32.5
2018,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52.7
2018,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47.3
2018,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,62.1
2018,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,37.9
2018,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.4
2018,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.6
2018,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,53.7
2018,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46.3
2018,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,68.7
2018,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,31.4
2018,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2018,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2018,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,48.9
2018,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,51.1
2018,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.9
2018,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.1
2018,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.8
2018,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.2
2018,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,53.7
2018,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,46.3
