"Date","description","Value","Macrobond_Code"
2012-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.856287,"casurv0096"
2012-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.307692,"casurv0096"
2012-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.675127,"casurv0096"
2012-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.623491,"casurv0096"
2012-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.576923,"casurv0096"
2013-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",7.717042,"casurv0096"
2013-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",6.629834,"casurv0096"
2013-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",6.679035,"casurv0096"
2013-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.876812,"casurv0096"
2013-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.838643,"casurv0096"
2013-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.354271,"casurv0096"
2013-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",9.701493,"casurv0096"
2013-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.407249,"casurv0096"
2013-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.621368,"casurv0096"
2013-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.608094,"casurv0096"
2013-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.907285,"casurv0096"
2013-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.007333,"casurv0096"
2014-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",7.855823,"casurv0096"
2014-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",6.043956,"casurv0096"
2014-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",7.410882,"casurv0096"
2014-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",5.976096,"casurv0096"
2014-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",6.129398,"casurv0096"
2014-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.488613,"casurv0096"
2014-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",9.119171,"casurv0096"
2014-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",9.60452,"casurv0096"
2014-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.486708,"casurv0096"
2014-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.758202,"casurv0096"
2014-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.068966,"casurv0096"
2014-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.418685,"casurv0096"
2015-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",9.45674,"casurv0096"
2015-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.783784,"casurv0096"
2015-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",7.100592,"casurv0096"
2015-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.087432,"casurv0096"
2015-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",8.148148,"casurv0096"
2015-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.540184,"casurv0096"
2015-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.556604,"casurv0096"
2015-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.810155,"casurv0096"
2015-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.787701,"casurv0096"
2015-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.52514,"casurv0096"
2015-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.59854,"casurv0096"
2015-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.439093,"casurv0096"
2016-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.83432,"casurv0096"
2016-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.865497,"casurv0096"
2016-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.7737,"casurv0096"
2016-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.440191,"casurv0096"
2016-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.345679,"casurv0096"
2016-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.465116,"casurv0096"
2016-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.146423,"casurv0096"
2016-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.134851,"casurv0096"
2016-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.914657,"casurv0096"
2016-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",21.382637,"casurv0096"
2016-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",19.691781,"casurv0096"
2016-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.308244,"casurv0096"
2017-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.61745,"casurv0096"
2017-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.625282,"casurv0096"
2017-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.638298,"casurv0096"
2017-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.333333,"casurv0096"
2017-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.076443,"casurv0096"
2017-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.428571,"casurv0096"
2017-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.244898,"casurv0096"
2017-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.037037,"casurv0096"
2017-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.819588,"casurv0096"
2017-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.881259,"casurv0096"
2017-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.18797,"casurv0096"
2017-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",18.628912,"casurv0096"
2018-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.356877,"casurv0096"
2018-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.444444,"casurv0096"
2018-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.418079,"casurv0096"
2018-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.521127,"casurv0096"
2018-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.961214,"casurv0096"
2018-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",9.042553,"casurv0096"
2018-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.925287,"casurv0096"
2018-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.875843,"casurv0096"
2018-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.210526,"casurv0096"
2018-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.946117,"casurv0096"
2018-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.050822,"casurv0096"
2018-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",17.682021,"casurv0096"
2019-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.254237,"casurv0096"
2019-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.139241,"casurv0096"
2019-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.652568,"casurv0096"
2019-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.586445,"casurv0096"
2019-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.614731,"casurv0096"
2019-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",9.955423,"casurv0096"
2019-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.509545,"casurv0096"
2019-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.759171,"casurv0096"
2019-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.081967,"casurv0096"
2019-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.931034,"casurv0096"
2019-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",17.290323,"casurv0096"
2019-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.789474,"casurv0096"
2020-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.790123,"casurv0096"
2020-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.801014,"casurv0096"
2020-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",33.409611,"casurv0096"
2020-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",30.335366,"casurv0096"
2020-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",25.075988,"casurv0096"
2020-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",25.63791,"casurv0096"
2020-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",27.864345,"casurv0096"
2020-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",24.160347,"casurv0096"
2020-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",26.93566,"casurv0096"
2021-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",29.587712,"casurv0096"
2021-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",22.252498,"casurv0096"
2021-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",17.937701,"casurv0096"
2021-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",18.936877,"casurv0096"
2021-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.684266,"casurv0096"
2021-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.980289,"casurv0096"
2021-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.986376,"casurv0096"
2021-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.121547,"casurv0096"
2021-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",18.637993,"casurv0096"
2021-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",19.974716,"casurv0096"
2021-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",17.1875,"casurv0096"
2021-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.064257,"casurv0096"
2022-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",23.277467,"casurv0096"
2022-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.387097,"casurv0096"
2022-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.43956,"casurv0096"
2022-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.733696,"casurv0096"
2022-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.664606,"casurv0096"
2022-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.542522,"casurv0096"
2022-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.220028,"casurv0096"
2022-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.705882,"casurv0096"
2022-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",18.489985,"casurv0096"
2022-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.071429,"casurv0096"
2022-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",17.90393,"casurv0096"
2022-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.390728,"casurv0096"
2023-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",17.425432,"casurv0096"
2023-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.009747,"casurv0096"
2023-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.078431,"casurv0096"
2023-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.214876,"casurv0096"
2023-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.842105,"casurv0096"
2023-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.814815,"casurv0096"
2023-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.888046,"casurv0096"
2023-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.456674,"casurv0096"
2023-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.166667,"casurv0096"
2023-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.876122,"casurv0096"
2023-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",18.264014,"casurv0096"
2023-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.724919,"casurv0096"
2024-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",14.854518,"casurv0096"
2024-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.274959,"casurv0096"
2024-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.477537,"casurv0096"
2024-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.858995,"casurv0096"
2024-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",11.304348,"casurv0096"
2024-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.36,"casurv0096"
2024-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.227273,"casurv0096"
2024-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",10.344828,"casurv0096"
2024-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.101695,"casurv0096"
2024-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.157895,"casurv0096"
2024-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.834951,"casurv0096"
2024-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.752137,"casurv0096"
2025-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.04791,"casurv0096"
