REF_DATE,Date,GEO,Labour_force_characteristics,Educational_attainment,Gender,Age_group,VALUE,Classification_Code_for_Labour_force_characteristics,Classification_Code_for_Educational_attainment,Classification_Code_for_Gender,Classification_Code_for_Age_group
2016,2016-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.6,NA,NA,NA,NA
2016,2016-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.7,NA,NA,NA,NA
2016,2016-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.3,NA,NA,NA,NA
2016,2016-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.6,NA,NA,NA,NA
2016,2016-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.3,NA,NA,NA,NA
2016,2016-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76,NA,NA,NA,NA
2016,2016-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.4,NA,NA,NA,NA
2016,2016-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.6,NA,NA,NA,NA
2016,2016-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.3,NA,NA,NA,NA
2016,2016-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.8,NA,NA,NA,NA
2016,2016-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81,NA,NA,NA,NA
2016,2016-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,75.7,NA,NA,NA,NA
2016,2016-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.1,NA,NA,NA,NA
2016,2016-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,77,NA,NA,NA,NA
2017,2017-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.8,NA,NA,NA,NA
2017,2017-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.4,NA,NA,NA,NA
2017,2017-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82,NA,NA,NA,NA
2017,2017-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,74.2,NA,NA,NA,NA
2017,2017-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.3,NA,NA,NA,NA
2017,2017-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.3,NA,NA,NA,NA
2017,2017-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.5,NA,NA,NA,NA
2017,2017-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.1,NA,NA,NA,NA
2017,2017-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.5,NA,NA,NA,NA
2017,2017-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.5,NA,NA,NA,NA
2017,2017-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.5,NA,NA,NA,NA
2017,2017-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.1,NA,NA,NA,NA
2017,2017-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81,NA,NA,NA,NA
2017,2017-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76.7,NA,NA,NA,NA
2017,2017-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.5,NA,NA,NA,NA
2017,2017-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.1,NA,NA,NA,NA
2017,2017-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.2,NA,NA,NA,NA
2017,2017-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79,NA,NA,NA,NA
2017,2017-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.7,NA,NA,NA,NA
2017,2017-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76.2,NA,NA,NA,NA
2017,2017-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.8,NA,NA,NA,NA
2017,2017-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79,NA,NA,NA,NA
2018,2018-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.2,NA,NA,NA,NA
2018,2018-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.1,NA,NA,NA,NA
2018,2018-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.8,NA,NA,NA,NA
2018,2018-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,73.9,NA,NA,NA,NA
2018,2018-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.8,NA,NA,NA,NA
2018,2018-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.5,NA,NA,NA,NA
2018,2018-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.4,NA,NA,NA,NA
2018,2018-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.3,NA,NA,NA,NA
2018,2018-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.5,NA,NA,NA,NA
2018,2018-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.7,NA,NA,NA,NA
2018,2018-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.9,NA,NA,NA,NA
2018,2018-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.1,NA,NA,NA,NA
2018,2018-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.4,NA,NA,NA,NA
2018,2018-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,77.3,NA,NA,NA,NA
2018,2018-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.7,NA,NA,NA,NA
2018,2018-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,77.6,NA,NA,NA,NA
2018,2018-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.3,NA,NA,NA,NA
2018,2018-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79,NA,NA,NA,NA
2018,2018-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.1,NA,NA,NA,NA
2018,2018-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.6,NA,NA,NA,NA
2018,2018-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.3,NA,NA,NA,NA
2018,2018-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.9,NA,NA,NA,NA
2019,2019-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.7,NA,NA,NA,NA
2019,2019-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.9,NA,NA,NA,NA
2019,2019-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.5,NA,NA,NA,NA
2019,2019-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,74,NA,NA,NA,NA
2019,2019-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86,NA,NA,NA,NA
2019,2019-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.8,NA,NA,NA,NA
2019,2019-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85,NA,NA,NA,NA
2019,2019-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.8,NA,NA,NA,NA
2019,2019-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.6,NA,NA,NA,NA
2019,2019-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.9,NA,NA,NA,NA
2019,2019-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.9,NA,NA,NA,NA
2019,2019-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.6,NA,NA,NA,NA
2019,2019-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82,NA,NA,NA,NA
2019,2019-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.3,NA,NA,NA,NA
2019,2019-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.4,NA,NA,NA,NA
2019,2019-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78,NA,NA,NA,NA
2019,2019-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.2,NA,NA,NA,NA
2019,2019-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.2,NA,NA,NA,NA
2019,2019-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83,NA,NA,NA,NA
2019,2019-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.4,NA,NA,NA,NA
2019,2019-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.3,NA,NA,NA,NA
2019,2019-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.7,NA,NA,NA,NA
2020,2020-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.4,NA,NA,NA,NA
2020,2020-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76,NA,NA,NA,NA
2020,2020-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.7,NA,NA,NA,NA
2020,2020-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,74.8,NA,NA,NA,NA
2020,2020-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.9,NA,NA,NA,NA
2020,2020-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,77.8,NA,NA,NA,NA
2020,2020-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.5,NA,NA,NA,NA
2020,2020-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78,NA,NA,NA,NA
2020,2020-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.2,NA,NA,NA,NA
2020,2020-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.8,NA,NA,NA,NA
2020,2020-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.3,NA,NA,NA,NA
2020,2020-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.9,NA,NA,NA,NA
2020,2020-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.5,NA,NA,NA,NA
2020,2020-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,73.9,NA,NA,NA,NA
2020,2020-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.3,NA,NA,NA,NA
2020,2020-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76.1,NA,NA,NA,NA
2020,2020-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.4,NA,NA,NA,NA
2020,2020-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78,NA,NA,NA,NA
2020,2020-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.4,NA,NA,NA,NA
2020,2020-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,74.4,NA,NA,NA,NA
2020,2020-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.4,NA,NA,NA,NA
2020,2020-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76.1,NA,NA,NA,NA
2021,2021-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.2,NA,NA,NA,NA
2021,2021-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.1,NA,NA,NA,NA
2021,2021-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.9,NA,NA,NA,NA
2021,2021-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76.6,NA,NA,NA,NA
2021,2021-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.1,NA,NA,NA,NA
2021,2021-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.1,NA,NA,NA,NA
2021,2021-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.9,NA,NA,NA,NA
2021,2021-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81,NA,NA,NA,NA
2021,2021-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.5,NA,NA,NA,NA
2021,2021-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.8,NA,NA,NA,NA
2021,2021-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,87.2,NA,NA,NA,NA
2021,2021-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83,NA,NA,NA,NA
2021,2021-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.1,NA,NA,NA,NA
2021,2021-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,77.5,NA,NA,NA,NA
2021,2021-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.3,NA,NA,NA,NA
2021,2021-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.6,NA,NA,NA,NA
2021,2021-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.5,NA,NA,NA,NA
2021,2021-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.4,NA,NA,NA,NA
2021,2021-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.3,NA,NA,NA,NA
2021,2021-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,76.2,NA,NA,NA,NA
2021,2021-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.9,NA,NA,NA,NA
2021,2021-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.6,NA,NA,NA,NA
2022,2022-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85,NA,NA,NA,NA
2022,2022-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.3,NA,NA,NA,NA
2022,2022-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84,NA,NA,NA,NA
2022,2022-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.1,NA,NA,NA,NA
2022,2022-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,87.2,NA,NA,NA,NA
2022,2022-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.7,NA,NA,NA,NA
2022,2022-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85,NA,NA,NA,NA
2022,2022-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.3,NA,NA,NA,NA
2022,2022-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.2,NA,NA,NA,NA
2022,2022-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.9,NA,NA,NA,NA
2022,2022-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,88.1,NA,NA,NA,NA
2022,2022-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.1,NA,NA,NA,NA
2022,2022-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.9,NA,NA,NA,NA
2022,2022-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.7,NA,NA,NA,NA
2022,2022-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.9,NA,NA,NA,NA
2022,2022-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.7,NA,NA,NA,NA
2022,2022-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85,NA,NA,NA,NA
2022,2022-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.2,NA,NA,NA,NA
2022,2022-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.1,NA,NA,NA,NA
2022,2022-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.9,NA,NA,NA,NA
2022,2022-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.4,NA,NA,NA,NA
2022,2022-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81,NA,NA,NA,NA
2023,2023-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.4,NA,NA,NA,NA
2023,2023-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.6,NA,NA,NA,NA
2023,2023-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.4,NA,NA,NA,NA
2023,2023-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.9,NA,NA,NA,NA
2023,2023-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,87.4,NA,NA,NA,NA
2023,2023-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.1,NA,NA,NA,NA
2023,2023-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.7,NA,NA,NA,NA
2023,2023-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.6,NA,NA,NA,NA
2023,2023-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.4,NA,NA,NA,NA
2023,2023-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82,NA,NA,NA,NA
2023,2023-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,88.6,NA,NA,NA,NA
2023,2023-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.6,NA,NA,NA,NA
2023,2023-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.7,NA,NA,NA,NA
2023,2023-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.5,NA,NA,NA,NA
2023,2023-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.7,NA,NA,NA,NA
2023,2023-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.5,NA,NA,NA,NA
2023,2023-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.7,NA,NA,NA,NA
2023,2023-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.5,NA,NA,NA,NA
2023,2023-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.5,NA,NA,NA,NA
2023,2023-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.3,NA,NA,NA,NA
2023,2023-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.7,NA,NA,NA,NA
2023,2023-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81,NA,NA,NA,NA
2024,2024-07-01,Canada,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.1,NA,NA,NA,NA
2024,2024-07-01,Canada,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.7,NA,NA,NA,NA
2024,2024-07-01,Terre-Neuve-et-Labrador,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,86.2,NA,NA,NA,NA
2024,2024-07-01,Terre-Neuve-et-Labrador,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,80.9,NA,NA,NA,NA
2024,2024-07-01,Île-du-Prince-Édouard,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,87.1,NA,NA,NA,NA
2024,2024-07-01,Île-du-Prince-Édouard,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.1,NA,NA,NA,NA
2024,2024-07-01,Nouvelle-Écosse,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.5,NA,NA,NA,NA
2024,2024-07-01,Nouvelle-Écosse,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.3,NA,NA,NA,NA
2024,2024-07-01,Nouveau-Brunswick,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.8,NA,NA,NA,NA
2024,2024-07-01,Nouveau-Brunswick,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,82.1,NA,NA,NA,NA
2024,2024-07-01,Québec,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,88.3,NA,NA,NA,NA
2024,2024-07-01,Québec,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.4,NA,NA,NA,NA
2024,2024-07-01,Ontario,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,84.4,NA,NA,NA,NA
2024,2024-07-01,Ontario,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.6,NA,NA,NA,NA
2024,2024-07-01,Manitoba,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.1,NA,NA,NA,NA
2024,2024-07-01,Manitoba,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.6,NA,NA,NA,NA
2024,2024-07-01,Saskatchewan,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,85.4,NA,NA,NA,NA
2024,2024-07-01,Saskatchewan,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,81.3,NA,NA,NA,NA
2024,2024-07-01,Alberta,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.3,NA,NA,NA,NA
2024,2024-07-01,Alberta,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,78.5,NA,NA,NA,NA
2024,2024-07-01,Colombie-britannique,Taux de participation,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,83.6,NA,NA,NA,NA
2024,2024-07-01,Colombie-britannique,Taux d’emploi,"Total, tous niveaux d'éducation",Femme+,25 à 54 années,79.4,NA,NA,NA,NA
