REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2018,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,52.4
2018,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,47.6
2018,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84
2018,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16
2018,Nova Scotia,Proportion of employment,"Total, all occupations",Men,50.5
2018,Nova Scotia,Proportion of employment,"Total, all occupations",Women,49.5
2018,Nova Scotia,Proportion of employment,Management occupations,Men,60.1
2018,Nova Scotia,Proportion of employment,Management occupations,Women,39.9
2018,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Men,NA
2018,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Women,NA
2018,Nova Scotia,Proportion of employment,Specialized middle management occupations,Men,44.1
2018,Nova Scotia,Proportion of employment,Specialized middle management occupations,Women,55.9
2018,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,54.9
2018,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,45.1
2018,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84.7
2018,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.3
2018,New Brunswick,Proportion of employment,"Total, all occupations",Men,50.9
2018,New Brunswick,Proportion of employment,"Total, all occupations",Women,49.2
2018,New Brunswick,Proportion of employment,Management occupations,Men,65.2
2018,New Brunswick,Proportion of employment,Management occupations,Women,35.2
2018,New Brunswick,Proportion of employment,Legislative and senior management occupations,Men,NA
2018,New Brunswick,Proportion of employment,Legislative and senior management occupations,Women,NA
2018,New Brunswick,Proportion of employment,Specialized middle management occupations,Men,50.7
2018,New Brunswick,Proportion of employment,Specialized middle management occupations,Women,49.3
2018,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,62.2
2018,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,37.8
2018,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,86.6
2018,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,13.4
2018,Quebec,Proportion of employment,"Total, all occupations",Men,52.4
2018,Quebec,Proportion of employment,"Total, all occupations",Women,47.6
2018,Quebec,Proportion of employment,Management occupations,Men,64.2
2018,Quebec,Proportion of employment,Management occupations,Women,35.7
2018,Quebec,Proportion of employment,Legislative and senior management occupations,Men,61.6
2018,Quebec,Proportion of employment,Legislative and senior management occupations,Women,39.7
2018,Quebec,Proportion of employment,Specialized middle management occupations,Men,48.8
2018,Quebec,Proportion of employment,Specialized middle management occupations,Women,51.2
2018,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,64.6
2018,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,35.4
2018,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,80.6
2018,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,19.4
2018,Ontario,Proportion of employment,"Total, all occupations",Men,52.7
2018,Ontario,Proportion of employment,"Total, all occupations",Women,47.3
2018,Ontario,Proportion of employment,Management occupations,Men,64.4
2018,Ontario,Proportion of employment,Management occupations,Women,35.6
2018,Ontario,Proportion of employment,Legislative and senior management occupations,Men,67.5
2018,Ontario,Proportion of employment,Legislative and senior management occupations,Women,32.5
2018,Ontario,Proportion of employment,Specialized middle management occupations,Men,52.7
2018,Ontario,Proportion of employment,Specialized middle management occupations,Women,47.3
2018,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,62.1
2018,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,37.9
2018,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83.4
2018,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.6
2018,Manitoba,Proportion of employment,"Total, all occupations",Men,53.7
2018,Manitoba,Proportion of employment,"Total, all occupations",Women,46.3
2018,Manitoba,Proportion of employment,Management occupations,Men,68.7
2018,Manitoba,Proportion of employment,Management occupations,Women,31.4
2018,Manitoba,Proportion of employment,Legislative and senior management occupations,Men,NA
2018,Manitoba,Proportion of employment,Legislative and senior management occupations,Women,NA
2018,Manitoba,Proportion of employment,Specialized middle management occupations,Men,48.9
2018,Manitoba,Proportion of employment,Specialized middle management occupations,Women,51.1
2018,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.9
2018,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.1
2018,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83.8
2018,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.2
2018,Saskatchewan,Proportion of employment,"Total, all occupations",Men,53.7
2018,Saskatchewan,Proportion of employment,"Total, all occupations",Women,46.3
2018,Saskatchewan,Proportion of employment,Management occupations,Men,68.9
2018,Saskatchewan,Proportion of employment,Management occupations,Women,31.1
2018,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Men,NA
2018,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Women,NA
2018,Saskatchewan,Proportion of employment,Specialized middle management occupations,Men,43
2018,Saskatchewan,Proportion of employment,Specialized middle management occupations,Women,57
2018,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,58.4
2018,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.9
2018,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,80.3
2018,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,19.9
2018,Alberta,Proportion of employment,"Total, all occupations",Men,53.9
2018,Alberta,Proportion of employment,"Total, all occupations",Women,46.1
2018,Alberta,Proportion of employment,Management occupations,Men,68
2018,Alberta,Proportion of employment,Management occupations,Women,32
2018,Alberta,Proportion of employment,Legislative and senior management occupations,Men,65.2
2018,Alberta,Proportion of employment,Legislative and senior management occupations,Women,37
2018,Alberta,Proportion of employment,Specialized middle management occupations,Men,59.1
2018,Alberta,Proportion of employment,Specialized middle management occupations,Women,40.9
2018,Alberta,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61
2018,Alberta,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.2
2018,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,78
2018,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,21.9
2018,British Columbia,Proportion of employment,"Total, all occupations",Men,52.3
2018,British Columbia,Proportion of employment,"Total, all occupations",Women,47.7
2018,British Columbia,Proportion of employment,Management occupations,Men,66.6
2018,British Columbia,Proportion of employment,Management occupations,Women,33.4
2018,British Columbia,Proportion of employment,Legislative and senior management occupations,Men,NA
2018,British Columbia,Proportion of employment,Legislative and senior management occupations,Women,NA
2018,British Columbia,Proportion of employment,Specialized middle management occupations,Men,53.8
2018,British Columbia,Proportion of employment,Specialized middle management occupations,Women,46.2
2018,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.9
2018,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,38.1
2018,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,81.8
2018,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,18.2
2019,Canada,Proportion of employment,"Total, all occupations",Men,52.6
2019,Canada,Proportion of employment,"Total, all occupations",Women,47.4
2019,Canada,Proportion of employment,Management occupations,Men,64.9
2019,Canada,Proportion of employment,Management occupations,Women,35.1
2019,Canada,Proportion of employment,Legislative and senior management occupations,Men,68
2019,Canada,Proportion of employment,Legislative and senior management occupations,Women,32
2019,Canada,Proportion of employment,Specialized middle management occupations,Men,48.8
2019,Canada,Proportion of employment,Specialized middle management occupations,Women,51.2
2019,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.2
2019,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,38.8
2019,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83.9
2019,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.1
2019,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Men,51.7
2019,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Women,48.3
2019,Newfoundland and Labrador,Proportion of employment,Management occupations,Men,65.7
2019,Newfoundland and Labrador,Proportion of employment,Management occupations,Women,34.3
2019,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Men,NA
2019,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Women,NA
2019,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Men,52.2
2019,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Women,47.8
2019,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,58.8
2019,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.2
2019,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,NA
2019,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,NA
2019,Prince Edward Island,Proportion of employment,"Total, all occupations",Men,50.1
2019,Prince Edward Island,Proportion of employment,"Total, all occupations",Women,49.8
2019,Prince Edward Island,Proportion of employment,Management occupations,Men,63.2
2019,Prince Edward Island,Proportion of employment,Management occupations,Women,36.8
2019,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Men,NA
2019,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Women,NA
2019,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Men,53.8
2019,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Women,46.2
2019,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,52.6
2019,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,52.6
2019,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,78.3
2019,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,21.7
2019,Nova Scotia,Proportion of employment,"Total, all occupations",Men,50.1
2019,Nova Scotia,Proportion of employment,"Total, all occupations",Women,49.8
2019,Nova Scotia,Proportion of employment,Management occupations,Men,60.9
2019,Nova Scotia,Proportion of employment,Management occupations,Women,39.1
2019,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Men,NA
2019,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Women,NA
2019,Nova Scotia,Proportion of employment,Specialized middle management occupations,Men,44.8
2019,Nova Scotia,Proportion of employment,Specialized middle management occupations,Women,55.2
2019,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,57.9
2019,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,42.1
2019,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.8
2019,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.2
2019,New Brunswick,Proportion of employment,"Total, all occupations",Men,51.1
2019,New Brunswick,Proportion of employment,"Total, all occupations",Women,48.9
2019,New Brunswick,Proportion of employment,Management occupations,Men,62.3
2019,New Brunswick,Proportion of employment,Management occupations,Women,37.2
2019,New Brunswick,Proportion of employment,Legislative and senior management occupations,Men,NA
2019,New Brunswick,Proportion of employment,Legislative and senior management occupations,Women,NA
2019,New Brunswick,Proportion of employment,Specialized middle management occupations,Men,46.7
2019,New Brunswick,Proportion of employment,Specialized middle management occupations,Women,53.3
2019,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.1
2019,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.9
2019,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83.1
2019,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.9
2019,Quebec,Proportion of employment,"Total, all occupations",Men,52.3
2019,Quebec,Proportion of employment,"Total, all occupations",Women,47.7
2019,Quebec,Proportion of employment,Management occupations,Men,64.2
2019,Quebec,Proportion of employment,Management occupations,Women,35.8
2019,Quebec,Proportion of employment,Legislative and senior management occupations,Men,54.2
2019,Quebec,Proportion of employment,Legislative and senior management occupations,Women,45.8
2019,Quebec,Proportion of employment,Specialized middle management occupations,Men,50.2
2019,Quebec,Proportion of employment,Specialized middle management occupations,Women,49.8
2019,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.1
2019,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,38.9
2019,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84
2019,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.1
2019,Ontario,Proportion of employment,"Total, all occupations",Men,52.6
2019,Ontario,Proportion of employment,"Total, all occupations",Women,47.4
2019,Ontario,Proportion of employment,Management occupations,Men,63.9
2019,Ontario,Proportion of employment,Management occupations,Women,36.1
2019,Ontario,Proportion of employment,Legislative and senior management occupations,Men,71.3
2019,Ontario,Proportion of employment,Legislative and senior management occupations,Women,28.7
2019,Ontario,Proportion of employment,Specialized middle management occupations,Men,47.9
2019,Ontario,Proportion of employment,Specialized middle management occupations,Women,52.1
2019,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.8
2019,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,38.2
2019,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,85.1
2019,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,14.9
2019,Manitoba,Proportion of employment,"Total, all occupations",Men,53.9
2019,Manitoba,Proportion of employment,"Total, all occupations",Women,46.1
2019,Manitoba,Proportion of employment,Management occupations,Men,70.4
2019,Manitoba,Proportion of employment,Management occupations,Women,29.6
2019,Manitoba,Proportion of employment,Legislative and senior management occupations,Men,NA
2019,Manitoba,Proportion of employment,Legislative and senior management occupations,Women,NA
2019,Manitoba,Proportion of employment,Specialized middle management occupations,Men,52.1
2019,Manitoba,Proportion of employment,Specialized middle management occupations,Women,47.9
2019,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,57.1
2019,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,42.1
2019,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,85.2
2019,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,14.5
2019,Saskatchewan,Proportion of employment,"Total, all occupations",Men,53.9
2019,Saskatchewan,Proportion of employment,"Total, all occupations",Women,46.1
2019,Saskatchewan,Proportion of employment,Management occupations,Men,70.4
2019,Saskatchewan,Proportion of employment,Management occupations,Women,29.6
2019,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Men,46.2
2019,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Women,53.8
2019,Saskatchewan,Proportion of employment,Specialized middle management occupations,Men,48.1
2019,Saskatchewan,Proportion of employment,Specialized middle management occupations,Women,51.9
2019,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,62.6
2019,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,37.4
2019,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,81.3
2019,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,18.7
2019,Alberta,Proportion of employment,"Total, all occupations",Men,53.6
2019,Alberta,Proportion of employment,"Total, all occupations",Women,46.4
2019,Alberta,Proportion of employment,Management occupations,Men,67.6
2019,Alberta,Proportion of employment,Management occupations,Women,32.3
2019,Alberta,Proportion of employment,Legislative and senior management occupations,Men,72.6
2019,Alberta,Proportion of employment,Legislative and senior management occupations,Women,27.4
2019,Alberta,Proportion of employment,Specialized middle management occupations,Men,47.1
2019,Alberta,Proportion of employment,Specialized middle management occupations,Women,52.9
2019,Alberta,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,62.7
2019,Alberta,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,37.1
2019,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.8
2019,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.2
2019,British Columbia,Proportion of employment,"Total, all occupations",Men,52.3
2019,British Columbia,Proportion of employment,"Total, all occupations",Women,47.7
2019,British Columbia,Proportion of employment,Management occupations,Men,64.8
2019,British Columbia,Proportion of employment,Management occupations,Women,35.2
2019,British Columbia,Proportion of employment,Legislative and senior management occupations,Men,75
2019,British Columbia,Proportion of employment,Legislative and senior management occupations,Women,25
2019,British Columbia,Proportion of employment,Specialized middle management occupations,Men,51.1
2019,British Columbia,Proportion of employment,Specialized middle management occupations,Women,48.9
2019,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,60.4
2019,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.6
2019,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.6
2019,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.2
2020,Canada,Proportion of employment,"Total, all occupations",Men,53
2020,Canada,Proportion of employment,"Total, all occupations",Women,47
2020,Canada,Proportion of employment,Management occupations,Men,64.3
2020,Canada,Proportion of employment,Management occupations,Women,35.7
2020,Canada,Proportion of employment,Legislative and senior management occupations,Men,71
2020,Canada,Proportion of employment,Legislative and senior management occupations,Women,29
2020,Canada,Proportion of employment,Specialized middle management occupations,Men,50.2
2020,Canada,Proportion of employment,Specialized middle management occupations,Women,49.7
2020,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,60.7
2020,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.2
2020,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.6
2020,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.4
2020,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Men,50
2020,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Women,50
2020,Newfoundland and Labrador,Proportion of employment,Management occupations,Men,62.1
2020,Newfoundland and Labrador,Proportion of employment,Management occupations,Women,37.9
2020,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Men,NA
2020,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Women,NA
2020,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Men,43.2
2020,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Women,54.5
2020,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.6
2020,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.4
2020,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,86.8
2020,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,13.2
2020,Prince Edward Island,Proportion of employment,"Total, all occupations",Men,51.3
2020,Prince Edward Island,Proportion of employment,"Total, all occupations",Women,48.7
2020,Prince Edward Island,Proportion of employment,Management occupations,Men,63.5
2020,Prince Edward Island,Proportion of employment,Management occupations,Women,36.5
2020,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Men,NA
2020,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Women,NA
2020,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Men,40
2020,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Women,60
2020,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,50
2020,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,50
2020,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,85.2
2020,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,14.8
2020,Nova Scotia,Proportion of employment,"Total, all occupations",Men,50.8
2020,Nova Scotia,Proportion of employment,"Total, all occupations",Women,49.2
2020,Nova Scotia,Proportion of employment,Management occupations,Men,61
2020,Nova Scotia,Proportion of employment,Management occupations,Women,39
2020,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Men,60
2020,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Women,40
2020,Nova Scotia,Proportion of employment,Specialized middle management occupations,Men,46.4
2020,Nova Scotia,Proportion of employment,Specialized middle management occupations,Women,53.6
2020,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,54.3
2020,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,46.6
2020,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84
2020,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16
2020,New Brunswick,Proportion of employment,"Total, all occupations",Men,50.9
2020,New Brunswick,Proportion of employment,"Total, all occupations",Women,49.1
2020,New Brunswick,Proportion of employment,Management occupations,Men,67.1
2020,New Brunswick,Proportion of employment,Management occupations,Women,32.9
2020,New Brunswick,Proportion of employment,Legislative and senior management occupations,Men,NA
2020,New Brunswick,Proportion of employment,Legislative and senior management occupations,Women,NA
2020,New Brunswick,Proportion of employment,Specialized middle management occupations,Men,48.7
2020,New Brunswick,Proportion of employment,Specialized middle management occupations,Women,51.3
2020,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,65.6
2020,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,34.4
2020,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,89.9
2020,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,10.1
2020,Quebec,Proportion of employment,"Total, all occupations",Men,52.8
2020,Quebec,Proportion of employment,"Total, all occupations",Women,47.2
2020,Quebec,Proportion of employment,Management occupations,Men,63.9
2020,Quebec,Proportion of employment,Management occupations,Women,36.1
2020,Quebec,Proportion of employment,Legislative and senior management occupations,Men,58.8
2020,Quebec,Proportion of employment,Legislative and senior management occupations,Women,41.3
2020,Quebec,Proportion of employment,Specialized middle management occupations,Men,48
2020,Quebec,Proportion of employment,Specialized middle management occupations,Women,52
2020,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,65.2
2020,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,34.8
2020,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.4
2020,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.5
2020,Ontario,Proportion of employment,"Total, all occupations",Men,53.1
2020,Ontario,Proportion of employment,"Total, all occupations",Women,46.9
2020,Ontario,Proportion of employment,Management occupations,Men,63.9
2020,Ontario,Proportion of employment,Management occupations,Women,36.1
2020,Ontario,Proportion of employment,Legislative and senior management occupations,Men,76.9
2020,Ontario,Proportion of employment,Legislative and senior management occupations,Women,23.1
2020,Ontario,Proportion of employment,Specialized middle management occupations,Men,51.8
2020,Ontario,Proportion of employment,Specialized middle management occupations,Women,48.2
2020,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,60.1
2020,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,39.9
2020,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,84
2020,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16
2020,Manitoba,Proportion of employment,"Total, all occupations",Men,54
2020,Manitoba,Proportion of employment,"Total, all occupations",Women,46
2020,Manitoba,Proportion of employment,Management occupations,Men,69.7
2020,Manitoba,Proportion of employment,Management occupations,Women,30.1
2020,Manitoba,Proportion of employment,Legislative and senior management occupations,Men,56.3
2020,Manitoba,Proportion of employment,Legislative and senior management occupations,Women,37.5
2020,Manitoba,Proportion of employment,Specialized middle management occupations,Men,52.4
2020,Manitoba,Proportion of employment,Specialized middle management occupations,Women,48.4
2020,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.8
2020,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,38.9
2020,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.6
2020,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17
2020,Saskatchewan,Proportion of employment,"Total, all occupations",Men,53.9
2020,Saskatchewan,Proportion of employment,"Total, all occupations",Women,46.1
2020,Saskatchewan,Proportion of employment,Management occupations,Men,68
2020,Saskatchewan,Proportion of employment,Management occupations,Women,32.2
2020,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Men,53.3
2020,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Women,46.7
2020,Saskatchewan,Proportion of employment,Specialized middle management occupations,Men,44.4
2020,Saskatchewan,Proportion of employment,Specialized middle management occupations,Women,55.6
2020,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,58.8
2020,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,41.2
2020,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,80.8
2020,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,19.2
2020,Alberta,Proportion of employment,"Total, all occupations",Men,54.2
2020,Alberta,Proportion of employment,"Total, all occupations",Women,45.8
2020,Alberta,Proportion of employment,Management occupations,Men,67.1
2020,Alberta,Proportion of employment,Management occupations,Women,32.9
2020,Alberta,Proportion of employment,Legislative and senior management occupations,Men,NA
2020,Alberta,Proportion of employment,Legislative and senior management occupations,Women,NA
2020,Alberta,Proportion of employment,Specialized middle management occupations,Men,51.1
2020,Alberta,Proportion of employment,Specialized middle management occupations,Women,48.9
2020,Alberta,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,62.9
2020,Alberta,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,37.1
2020,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,79.7
2020,Alberta,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,20.3
2020,British Columbia,Proportion of employment,"Total, all occupations",Men,52.6
2020,British Columbia,Proportion of employment,"Total, all occupations",Women,47.4
2020,British Columbia,Proportion of employment,Management occupations,Men,62
2020,British Columbia,Proportion of employment,Management occupations,Women,38
2020,British Columbia,Proportion of employment,Legislative and senior management occupations,Men,66.7
2020,British Columbia,Proportion of employment,Legislative and senior management occupations,Women,35
2020,British Columbia,Proportion of employment,Specialized middle management occupations,Men,50.1
2020,British Columbia,Proportion of employment,Specialized middle management occupations,Women,49.9
2020,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,57
2020,British Columbia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,43
2020,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.2
2020,British Columbia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.8
2021,Canada,Proportion of employment,"Total, all occupations",Men,52.8
2021,Canada,Proportion of employment,"Total, all occupations",Women,47.2
